PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01eLD,8/p5qk/1pP5/5Q1p/8/P5P1/6KP/3r4 b - - 7 53,h7h8 f5h5 h8g8 h5d1,1439,76,96,8494,crushing endgame fork short,https://lichess.org/lV0wVwgC/black#106,
01eV6,8/8/8/p2k3p/P1p4P/2K2P2/8/8 b - - 0 39,d5c5 f3f4 c5d5 f4f5 d5e5 c3c4 e5f5 c4b5 f5e6 b5a5,1297,80,86,392,crushing endgame master pawnEndgame quietMove veryLong,https://lichess.org/6ZRWqWm8/black#78,
01ebl,r3r3/2p2pkp/p1p3pb/8/1PPp1P1q/PN1P4/3QPP1P/1R3RK1 w - - 1 19,g1h1 h6f4 d2f4 h4f4,1067,89,83,48,crushing middlegame short,https://lichess.org/fN4zJoqE#37,Zukertort_Opening Zukertort_Opening_Black_Mustang_Defense
01ehq,2kr3r/1bpp1ppp/1b4q1/p3Pn2/PpN5/1BpP1P2/1P1BQ1PP/R4R1K w - - 0 18,b2c3 f5g3 h2g3 g6h5,1491,76,97,10225,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/KcyZDcQR#35,Ruy_Lopez Ruy_Lopez_Morphy_Defense
01epa,r2qr1k1/pb2b3/1p2Q1p1/6Bn/2Pp4/8/PP3PPP/3RR1K1 b - - 0 20,g8f8 g5h6 h5g7 e6g6 e7f6 e1e8 d8e8 g6f6,2058,75,87,224,crushing discoveredAttack exposedKing master middlegame pin veryLong,https://lichess.org/E3wWYLrs/black#40,
01eqy,6r1/p1qk4/QbN5/3p1p2/8/4P1r1/P6P/1R2R1K1 w - - 0 32,h2g3 c7g3 g1f1 g3g2,1466,74,94,4290,mate mateIn2 middlegame short,https://lichess.org/DH25wLla#63,
01esB,2rr4/5pkp/2q1p1p1/1b6/p3P3/P3Q3/BP3PPP/2R3K1 w - - 6 28,c1c6 d8d1 e3e1 d1e1,1280,81,54,236,backRankMate endgame mate mateIn2 short,https://lichess.org/cPimZ8KS#55,
01eue,r7/5pp1/1Pk1p2p/2P5/3Pn3/P2RP3/6PP/5K2 w - - 3 33,d3b3 e4d2 f1e2 d2b3,717,92,96,242,advantage endgame fork short,https://lichess.org/fCKvDgov#65,
01ewN,8/6rp/ppp1b2R/2p1k3/5pP1/P1PPnP1P/1P2RK2/8 b - - 4 40,g7d7 e2e3 f4e3 f2e3 e5d6 f3f4,2193,80,87,54,crushing defensiveMove endgame long,https://lichess.org/EASALUiq/black#80,
01eyQ,r2qk2r/3pppb1/p5pp/1p1n4/3p3B/3P1Q2/PPP2PPP/R3RBK1 b kq - 1 14,d5f6 h4f6 g7f6 f3f6,1329,74,94,2759,advantage master middlegame pin short,https://lichess.org/o185y1l3/black#28,Sicilian_Defense Sicilian_Defense_Closed
01f0q,r4rk1/ppp1qpp1/1nn1b2p/2b1p3/4N3/2PQ1N1P/PPB2PP1/R1B2RK1 b - - 7 14,a8d8 e4f6 g7f6 d3h7,1175,79,92,401,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/BucW5TYg/black#28,Italian_Game Italian_Game_Giuoco_Pianissimo
01f3b,6k1/8/2P1p1rp/1p1p4/1P1N4/2P2Pn1/1P4P1/1K3n2 b - - 0 35,e6e5 c6c7 e5d4 c7c8q,1140,77,77,126,advancedPawn advantage endgame promotion short,https://lichess.org/VVE6zStV/black#70,
01f6o,r3kb1r/pp1qp1p1/2npNp2/7p/4Q3/6P1/PPP1PPKP/R1B2R2 b kq - 3 13,h5h4 e4g6,1076,82,94,605,mate mateIn1 middlegame oneMove,https://lichess.org/XN9vU90M/black#26,Indian_Defense Indian_Defense_Wade-Tartakower_Defense
01fBk,7k/8/8/2prp3/1p2Nnp1/1P6/P4RPP/7K w - - 0 40,g2g3 d5d1 f2f1 d1f1,419,104,91,307,endgame mate mateIn2 short,https://lichess.org/FyjclvgD#79,
01fEB,r4rk1/3b2pp/8/p3Qp2/1pqP4/8/PP4PP/1B2RRK1 w - - 4 22,b1f5 a8e8 e5f4 f8f5 e1e8 g8f7 e8e5 f5f4,2516,93,85,54,crushing middlegame sacrifice veryLong,https://lichess.org/TRg8rGz0#43,
01fG3,1k2Q3/1qp5/1p3p1p/4p3/8/2P1n3/PP1R2rP/7K b - - 3 31,b7c8 d2d8 c8d8 e8d8,918,78,95,113,advantage endgame master pin short,https://lichess.org/vXvQGcrf/black#62,
01fHH,r4rk1/pp3ppp/2p2q2/3p4/4n3/1P1BQN2/1K3PPP/3R3R w - - 2 18,b2c2 f6c3 c2b1 c3b3,1104,77,92,1796,crushing deflection middlegame short,https://lichess.org/FaxgZixh#35,Philidor_Defense Philidor_Defense_Other_variations
01fP3,r2qkb1r/p1pnp2p/1p4N1/5p1Q/3P4/2N5/PPP2PbP/R1B1K2R b KQkq - 0 11,h7g6 h5g6,1400,221,100,4,mate mateIn1 middlegame oneMove,https://lichess.org/B8Qs9R9Z/black#22,Owen_Defense Owen_Defense_Other_variations
01fTa,3r2k1/6pp/p7/4Bb2/5N2/4RP2/PPr3PP/3K3R w - - 2 25,e3d3 f5d3 f4d3 c2g2 d1c1 d8d3,2271,79,80,125,advantage intermezzo long middlegame pin,https://lichess.org/eNDWgYGn#49,
01fav,r1b1k2r/ppb1qp2/2p3p1/3P1p1p/2N1nN1P/PB2PQ2/1P3PP1/2KR3R b kq - 0 16,e8g8 d5d6 e4d6 c4d6,1386,79,22,92,crushing fork master middlegame short,https://lichess.org/J58OiqSW/black#32,Trompowsky_Attack Trompowsky_Attack_Other_variations
01faz,3nrr1k/1ppR2p1/p6p/6NQ/2B2p1P/1P6/P1PK1PP1/q6R b - - 2 22,a1h1 h5h6 g7h6 d7h7,1930,75,92,1560,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/VaOgGVYf/black#44,
01fds,3Q4/p3Nppk/1p2q2p/2p1b3/2P1p3/4P2P/PP3PP1/6K1 b - - 13 35,e5f6 d8g8,815,93,95,322,endgame mate mateIn1 oneMove,https://lichess.org/FORrDVQR/black#70,
01feF,8/8/2p3k1/1p1p1p1p/p1nP2PP/P1PK1P2/8/2B5 w - - 0 36,g4h5 g6h5 c1g5 c4a3,1712,76,86,64,crushing endgame short,https://lichess.org/zAkOOVta#71,
01fsb,3q1rk1/1R3ppp/r5b1/p1bN4/6P1/5N1P/P1P2P2/3QR1K1 w - - 1 18,b7d7 d8d7 d5f6 a6f6 d1d7 f6f3,2150,76,97,276,advantage hangingPiece long master middlegame,https://lichess.org/8n74QdMs#35,French_Defense French_Defense_Schlechter_Variation
01fz7,r2qkb1r/pp1Npppp/4b3/1Np5/Q1P5/8/PP1P1PPP/R1B1R1K1 b kq - 0 13,e6d7 b5d6,1294,78,90,3351,mate mateIn1 middlegame oneMove pin smotheredMate,https://lichess.org/2TXXoWS4/black#26,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
01g0p,3k4/1q2b3/4P1Q1/1p1b4/2pP4/2P3B1/1P5P/6K1 b - - 0 37,b7c6 g6g8 c6e8 g3c7 d8c7 g8e8,1090,76,100,247,endgame,https://lichess.org/T7E6eT8e/black#74,
01g9q,r2qr1k1/pp3ppp/2pb1nb1/3p4/3Pn1PN/2PBB2P/PPQN1P2/2KR3R b - - 2 14,e4f2 e3f2 g6d3 c2d3,1477,78,66,104,advantage hangingPiece middlegame short,https://lichess.org/OEjSdJcr/black#28,French_Defense French_Defense_Knight_Variation
01gA2,2kr1nQ1/ppp2p2/2n1pq2/3p4/3P4/4P3/PPPN1PPP/R4RK1 w - - 5 15,c2c4 f8g6 g8h7 d8h8,1457,74,93,1815,advantage clearance middlegame quietMove short,https://lichess.org/COyuMP7G#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
01gBD,2r4k/pb4pp/1p6/3pP3/3Pn3/2PBq1NQ/PP5P/5R1K b - - 4 23,e3d3 h3c8 b7c8 f1f8,1382,77,84,254,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/Oojuy157/black#46,
01gC2,r6k/1b2q1p1/p3p2p/np4N1/7Q/1BP5/P1P3PP/5R1K w - - 0 23,b3e6 e7g5 h4g5 h6g5,1337,76,77,239,advantage middlegame short,https://lichess.org/GDQPXBvZ#45,
01gEg,r2r4/ppp2kp1/2P3bp/2P1p3/6P1/2P2NnP/P3K3/RNB4R w - - 1 17,e2e3 d8d3 e3f2 g3h1,1626,76,93,5085,crushing middlegame short,https://lichess.org/95ui1sX7#33,Kings_Gambit_Declined Kings_Gambit_Declined_Classical_Variation
01gFv,2rr2k1/1p3pp1/p4q1p/8/1P2P3/P2B4/6Q1/R2R3K w - - 1 31,d1f1 f6h4 g2h2 h4h2 h1h2 d8d3,1177,74,96,12252,crushing exposedKing long middlegame,https://lichess.org/6W1cGyrA#61,
01gQ1,2kr1b1r/pbp5/1pn1q1pp/3p1p2/3P4/P1P1BQ1B/1P3P1P/R3K1R1 b Q - 1 18,g6g5 h3f5 e6f5 f3f5,909,84,88,95,advantage middlegame pin short,https://lichess.org/4gkLoCF2/black#36,Owen_Defense Owen_Defense_Other_variations
01gep,1r2qrk1/7p/3pp2P/1np2pPN/1pN2P2/pPnP1Q2/P1P2B1K/5R2 b - - 8 29,c3a2 h5f6 f8f6 g5f6 a2c3 f1g1 g8h8 g1g7,2161,79,86,205,advantage fork master middlegame veryLong,https://lichess.org/4FlpqYQT/black#58,
01ghr,8/8/5k2/6p1/r2RK1P1/5P2/8/8 b - - 51 68,a4d4 e4d4 f6e6 d4e4,1007,85,94,456,crushing defensiveMove endgame short zugzwang,https://lichess.org/KxPFdOcY/black#136,
01gjE,1Q2n1kr/r4ppp/q7/bbB5/4p3/2P1P3/P3NPPP/RN2K2R w KQ - 8 21,c5a7 a5c7 b8a8 b5c6 a8c6 a6c6,1582,309,100,8,equality long middlegame trappedPiece,https://lichess.org/VupKq5vL#41,
01gjc,Q4nk1/1P4p1/8/3P4/4pp1P/5b2/B4Bq1/4K3 b - - 6 51,g2h1 e1d2 e4e3 f2e3,1340,100,54,28,crushing endgame short,https://lichess.org/JLIKz9g5/black#102,
01gjj,2r5/6k1/R7/P3p3/4P3/KP1qB3/1P3P2/8 b - - 0 37,c8c5 a6a7 g7f6 e3c5,1874,74,92,658,crushing endgame short,https://lichess.org/7onzRGb1/black#74,
01gkL,r1b2bkr/ppp2Np1/3pPq1p/4n3/3Q4/8/PPP2PPP/RNB1K2R w KQ - 2 12,f7h8 e5f3 g2f3 f6d4,1253,76,92,4038,crushing discoveredAttack opening short,https://lichess.org/e9vKK71P#23,Scotch_Game Scotch_Game_Scotch_Gambit
01gnW,r2qkb1r/pb1p2pp/1p1Ppn2/1Np1N3/2P5/8/PP3PPP/R2QKB1R b KQkq - 0 12,g7g6 b5c7 d8c7 d6c7,1135,85,69,83,advancedPawn crushing fork opening short,https://lichess.org/jyAsTq1X/black#24,French_Defense French_Defense_Franco-Sicilian_Defense
01gpx,4k3/7r/p1PPK3/4P2p/1p6/8/7P/8 b - - 0 51,b4b3 d6d7 e8d8 e6d6 h7h6 e5e6 h6e6 d6e6 d8c7 e6e7,2118,80,91,817,advancedPawn crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/TG0Tay8m/black#102,
01gro,r3k2r/ppp4p/3qpQp1/5n2/4R3/2P1P2P/P4PP1/5RK1 b kq - 9 22,h8f8 e4e6 f5e7 e6d6 f8f6 d6f6,1265,76,93,6019,crushing fork long middlegame,https://lichess.org/PFf1RsLm/black#44,
01gzV,1k1n1r2/p4N2/1p2q3/2p1P3/2Pp1QP1/1P6/P7/1K3R2 w - - 3 39,f4f6 e6f6 e5f6 d8f7,2229,150,-6,17,advantage capturingDefender endgame short,https://lichess.org/l1e6Qevu#77,
01h0o,5rk1/p2b3p/qp1Q1pp1/3N3n/4P3/5P2/P3N1PP/1Rr4K w - - 0 28,e2c1 a6f1,663,112,95,525,mate mateIn1 middlegame oneMove,https://lichess.org/k3tzWcrQ#55,
01h0u,3r1Q1k/2qrb1pp/p1p5/4P3/3P4/5R2/PP2N1PP/5R1K b - - 4 26,e7f8 f3f8 d8f8 f1f8,1004,164,54,21,backRankMate mate mateIn2 middlegame short,https://lichess.org/kyoAi2QJ/black#52,
01h56,r3n3/2q1b1kp/3p2p1/2n2N2/2B1P3/8/1Pp2B2/1NKR3R b - - 1 29,g7h8 h1h7 h8h7 d1h1 e7h4 h1h4,1794,74,96,2154,attraction long master masterVsMaster mate mateIn3 middlegame sacrifice,https://lichess.org/uaj4IOa9/black#58,
01hEW,r1b2rk1/pp2Bpb1/2p3pp/3p1p2/3P4/2q5/P4PPP/R2QRBK1 b - - 1 19,g7d4 a1c1 d4f2 g1f2,2061,76,88,107,advantage middlegame short,https://lichess.org/ubcncpTf/black#38,Pirc_Defense Pirc_Defense_Other_variations
01hEk,4r2r/p1p2kp1/2p2p2/2Qb4/8/2B3Nq/PPP2R1P/R5K1 w - - 10 30,a1f1 h3g3 h2g3 h8h1,1560,75,94,537,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/snjYKorv#59,
01hHF,8/3bkpp1/7p/2PB4/1K6/p5P1/5PP1/8 b - - 6 44,d7e6 d5e6 e7e6 b4a3,1557,75,99,581,bishopEndgame crushing endgame master short,https://lichess.org/4uIwx0C8/black#88,
01hIg,8/4k3/6p1/4PpP1/8/4K3/8/8 w - - 1 60,e3f3 e7e6 f3f4 e6d5,992,97,73,28,crushing endgame pawnEndgame short,https://lichess.org/9S7lBSA1#119,
01hL1,3qr1k1/1b3pp1/p2p1b2/1p6/1P2PBQ1/P1pP1P2/B5PP/4R1K1 w - - 0 21,g4g3 f6h4 g3g4 h4e1,1860,75,95,4657,crushing middlegame short skewer,https://lichess.org/jJjiVlE0#41,
01hOX,r1bq2k1/pppprpp1/5n1p/3N4/2P1P2B/3Q4/PP3PPP/R3K2R b KQ - 0 13,e7e4 d3e4 f6e4 h4d8,1558,76,96,16410,crushing middlegame short,https://lichess.org/8Ex4kCQG/black#26,Indian_Defense Indian_Defense_Normal_Variation
01hRk,3k3r/ppNb4/3B1p2/6pp/2B1P1n1/3P2K1/PPn3PP/7R w - - 0 19,h2h3 h5h4 g3f3 c2d4,1642,74,93,3956,mate mateIn2 middlegame short,https://lichess.org/bJFjAHbe#37,Bishops_Opening Bishops_Opening_Boi_Variation
01hYA,8/r1P4p/3K2p1/3p1p2/pP5P/Rbk1P1P1/8/8 b - - 0 51,a7a8 b4b5 c3b4 b5b6,2187,76,85,80,crushing endgame master quietMove short,https://lichess.org/LLQAp4HH/black#102,
01hbV,3r2k1/1q3n1p/6p1/2PB1p2/1P6/2Q1P3/2P2PPP/6K1 w - - 0 31,d5b7 d8d1 c3e1 d1e1,598,86,74,524,backRankMate endgame mate mateIn2 short,https://lichess.org/MIAJyKTV#61,
01hcF,r4q1k/1b1n1P1p/p3r1p1/1pp5/3pNQN1/8/PPP2PPP/3RR1K1 b - - 0 24,b7e4 e1e4 e6e4 f4e4,1162,79,93,710,advantage middlegame short,https://lichess.org/nnopCmHP/black#48,
01hgA,3q4/Q1R3k1/1p2p2p/1P1p4/2pP4/4P3/7r/4K3 b - - 0 46,g7f6 c7f7 f6g5 f7g7 g5h4 a7f7 d8g5 g7g5,1766,75,96,2340,advantage clearance endgame veryLong,https://lichess.org/RK5LWJwi/black#92,
01hhL,7R/p4Q2/6pk/2p1r3/2P1b3/1P4P1/Pq5P/6K1 b - - 2 54,h6g5 f7f4,1537,95,54,74,endgame mate mateIn1 oneMove,https://lichess.org/jHorbaMf/black#108,
01hmS,r4rk1/p4ppp/Q7/3pb3/1B1Np2q/P3P3/4BPK1/1RR5 w - - 3 26,b4f8 h4h2 g2f1 h2h1,1202,77,86,805,mate mateIn2 middlegame short,https://lichess.org/FMCNOXPz#51,
01hqi,r1b2rk1/pp2bppp/1qn1pn2/3pN3/3P1P2/3BP3/PP1N2PP/R1BQ1RK1 b - - 4 10,c6d4 e3d4 b6d4 g1h1,1764,81,68,37,advantage opening short,https://lichess.org/qCVvt9s6/black#20,Indian_Defense Indian_Defense_Other_variations
01hsz,r4rk1/pp3ppp/8/2P1q3/1Q1n4/1P2p3/b1PN1PPP/2KR1B1R w - - 0 17,d2c4 d4e2 f1e2 e5a1,2040,77,85,213,clearance mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/VdlMjcA3#33,French_Defense French_Defense_Exchange_Variation
01hy9,3r4/p4kp1/8/1pP1r3/4N2P/1P2KP2/P7/6R1 b - - 0 38,d8c8 e3d4 c8c5 e4c5,2106,75,86,267,crushing endgame master short,https://lichess.org/6KAd7bDI/black#76,
01hzW,3r4/1p5p/2kb3R/p4pP1/Prp2P2/K3P1N1/1P6/3R4 w - - 0 34,g3f5 b4a4 a3a4 b7b5 a4a5 d8a8,2063,110,38,15,attraction doubleCheck endgame long mate mateIn3 sacrifice,https://lichess.org/084UsBdW#67,
01i0h,r4rk1/1ppbqpNp/7P/3P4/2PBP1p1/6b1/3Q2P1/2R2K1R b - - 6 28,e7e4 g7h5 g3e5 d2g5 e4g6 g5e5,2240,75,83,177,crushing deflection kingsideAttack long middlegame,https://lichess.org/YLdDEAwS/black#56,
01i1O,3r2k1/pp3r2/6p1/2q1p3/3b2b1/4B3/P4QPP/1RR3K1 w - - 0 24,f2f7 g8f7 c1c5 d4e3,1684,130,79,16,crushing master middlegame short,https://lichess.org/98An8Xbf#47,
01i1R,r7/ppp2Rpk/2n1Q2p/3p4/4P3/P2Pq2P/2P3PK/8 b - - 1 21,c6d8 e6f5 h7h8 f7f8,1001,80,79,43,endgame mate mateIn2 short,https://lichess.org/vWayUE13/black#42,
01i25,r2q1rk1/pbp2ppp/1pnbpn2/3pN3/3P4/2P1P1B1/PP1NBPPP/R2QK2R b KQ - 3 9,c6e5 d4e5 d6e7 e5f6,1263,77,85,359,advantage fork opening short,https://lichess.org/bQi4COjS/black#18,Indian_Defense Indian_Defense_Other_variations
01i3C,6k1/2p2pp1/4p1np/1R6/3Pb3/2P2NB1/5PPP/r5K1 w - - 1 24,f3e1 a1e1,680,92,74,351,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/30wb4u3H#47,
01i3o,5r1k/p2q2pb/3p4/2r1pPp1/P1p1Q1N1/2P3PP/5RK1/3R4 w - - 8 31,g4e5 d7e8 e5g6 h7g6 e4e8 g6e8,2713,114,90,1559,advantage long middlegame,https://lichess.org/DUJsA70P#61,
01iEi,8/8/4pk2/p1p4p/Pp1pKp2/1P1P2PP/2P5/8 w - - 0 38,g3f4 h5h4 f4f5 e6e5 e4d5 f6f5 d5c5 f5f4,2219,158,45,15,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/FMV2YNpv#75,
01iF8,5r1k/1p4pp/p5r1/3P4/3Bb2b/2Q5/PP4PP/R4B1K w - - 11 27,a1e1 f8f1 e1f1 e4g2 h1g1 g2f3,2123,77,89,682,discoveredAttack fork long mate mateIn3 middlegame,https://lichess.org/N2fOcxqm#53,
01iJG,r2q1k1r/4ppbp/bp1p1np1/3P4/2P5/5N2/1P1N1PPP/R1B1QRK1 b - - 1 16,a6c4 a1a8 d8a8 d2c4,1842,140,41,13,advantage intermezzo middlegame pin short,https://lichess.org/jJOMKhEt/black#32,Modern_Defense Modern_Defense_Other_variations
01iLZ,2r3k1/6pp/2b5/3R4/3P4/R3P1BP/5P1K/1r6 w - - 3 34,a3c3 b1h1 h2h1 c6d5 h1h2 c8c3,1689,75,95,18663,attraction crushing discoveredAttack endgame long,https://lichess.org/14MuiCrV#67,
01iMq,5r2/p1q2nk1/b1p2r1p/3p2pQ/3N2P1/1B2R2P/PPP5/3R2K1 b - - 3 29,f7d6 d4e6 f6e6 e3e6,1391,135,82,13,advantage fork master middlegame short,https://lichess.org/gE1C8Mop/black#58,
01iOm,r2q1rk1/ppp2ppp/3p4/2b1n3/4PQ2/1BPP3P/PP3PP1/R3KN1R w KQ - 1 13,d3d4 e5d3 e1d2 d3f4,816,89,96,198,crushing fork middlegame short,https://lichess.org/Eu3VAhgZ#25,Italian_Game Italian_Game_Classical_Variation
01iU9,5q1k/pbb5/1p2BnQ1/2p1p3/4P3/8/PPPN1P2/6RK w - - 3 40,g6g8 f6g8 g1g8 f8g8 e6g8 h8g8,1294,76,93,1883,crushing long middlegame,https://lichess.org/eIim0OI7#79,
01iWy,r1b5/ppp3pp/3k4/4p2Q/1q5P/3B4/P2KR3/4R3 w - - 9 30,d2e3 b4f4,1460,75,97,741,mate mateIn1 middlegame oneMove,https://lichess.org/oude4fxf#59,
01iYr,1r2k2r/p2n1ppp/q1Bp4/2p5/4P3/2b5/PP2NPPP/1R1Q1K1R b k - 3 15,c3b2 d1d6 a6c6 d6c6,1644,76,98,8288,crushing middlegame short,https://lichess.org/q9CgHIFz/black#30,Indian_Defense Indian_Defense_Other_variations
01iaw,8/p2r1k1p/8/8/4P3/3p2P1/PP3K1P/3B4 b - - 3 32,f7e6 d1g4 e6e5 g4d7,948,91,96,1925,crushing endgame master short skewer,https://lichess.org/fJz63hMQ/black#64,
01ibl,2k5/pb2r3/1pn1R3/2p4q/2B5/2PP2Q1/PP3PP1/6K1 b - - 0 36,e7e6 c4e6 c8d8 g3d6,1787,74,93,560,crushing endgame master short,https://lichess.org/FF1vHRyx/black#72,
01icD,r4rk1/2p1q1p1/p7/Q2Rp2b/7P/2N1P1B1/PP3P2/2K5 b - - 1 24,a8d8 d5e5 e7d7 e5d5,2582,82,85,592,crushing fork master masterVsMaster middlegame short,https://lichess.org/S74huRTI/black#48,
01idC,r4rk1/pb3pbp/2q1p1p1/8/N2p1B2/1P1B4/P1P2nPP/1R1QR1K1 w - - 0 18,g1f2 c6g2,1154,77,81,312,mate mateIn1 middlegame oneMove,https://lichess.org/9JokB1WM#35,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
01idE,8/1n6/1P3N2/3p3k/pP3p2/P4Kp1/8/8 b - - 1 60,h5h4 f6d5 g3g2 f3g2,1312,74,96,299,crushing endgame knightEndgame master short,https://lichess.org/Z4Yo3Lht/black#120,
01idc,8/8/1r3k2/5p2/R5p1/5nP1/P4PK1/3R4 w - - 1 39,d1d5 b6b1 d5f5 f6f5 a4f4 f5g5 f4f3 g4f3,1864,74,93,364,endgame master,https://lichess.org/f9CR6chP#77,
01ifd,3bB1k1/1q1P1p1p/6p1/p3B3/Pp2n3/2r4P/4QPP1/3RR1K1 w - - 1 33,e2f3 c3f3 g2f3 e4g5,1916,75,79,182,crushing middlegame short,https://lichess.org/ffSXfkk2#65,
01iqw,r3kb1r/1p3pp1/p1p1b3/4p1Bp/4P3/2NQ1PP1/PPP2qBP/R6K b kq - 1 16,f7f6 g5e3 e6c4 e3f2 c4d3 c2d3,1599,74,94,6549,advantage long middlegame trappedPiece,https://lichess.org/4rnErNBz/black#32,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
01iy8,2r3k1/2P2pp1/6r1/3p2qp/3N2b1/2R1P3/3Q1PPP/2R4K w - - 1 28,c3b3 g4f3 c1g1 f3g2 g1g2 g5g2,1726,76,85,131,long mate mateIn3 middlegame,https://lichess.org/2ku2FXte#55,
01izI,r2qk2r/pp2nppp/2nP4/8/1P1pbB2/P4N1P/4PPP1/R2QKB1R b KQkq - 0 15,e4f3 d6e7,1446,82,82,123,advancedPawn advantage middlegame oneMove,https://lichess.org/DsnXnvpJ/black#30,Slav_Defense Slav_Defense_Winawer_Countergambit
01j49,1Rb2rk1/6p1/p2p2p1/B2P2P1/2Pp4/P6P/4Bb2/6K1 w - - 3 35,g1g2 c8h3 g2h3 f8b8,964,88,94,320,advantage discoveredAttack endgame short,https://lichess.org/CdAXuaxM#69,
01jCT,4r1k1/pp3ppp/8/4r3/2R5/2P2Q2/PPq2PPP/R4K2 w - - 3 23,c4c7 e5f5 f3e3 g8f8 c7c8 e8c8,2307,83,95,574,advantage endgame long,https://lichess.org/tpCnn43s#45,
01jE5,8/7p/6p1/6Q1/8/2pK1PP1/1r5P/1k6 w - - 10 58,g5c5 c3c2 c5c2 b2c2,1355,75,98,1552,advancedPawn crushing endgame queenRookEndgame short,https://lichess.org/8ruwWI4M#115,
01jGY,8/6p1/6pp/3RP3/2p3PP/2Pk4/6r1/4K3 b - - 0 54,d3c3 e5e6 g2g1 e1e2 g1g4 d5e5,2685,115,91,223,advantage defensiveMove endgame long rookEndgame,https://lichess.org/212CnKys/black#108,
01jKd,8/8/2p3p1/p1k4p/P3Pp1P/3K1P2/8/8 b - - 1 41,c5b4 e4e5 b4c5 d3e4,1900,78,79,171215,advantage endgame pawnEndgame quietMove short zugzwang,https://lichess.org/phhI7L7I/black#82,
01jRL,r5k1/4p1b1/p2qN1p1/1p1P3p/1Pp3b1/Q1N3P1/P4rBP/4R2K b - - 3 30,g7e5 c3e4 d6b6 e4f2 b6f2 e1e5 f2d2 a3e3,2304,76,92,4141,advantage discoveredAttack fork middlegame veryLong,https://lichess.org/Al6dfD6O/black#60,
01jTV,2k4r/ppp3r1/3b1B2/4R3/1P2N1P1/P2P1p2/2P1n2P/5R1K b - - 4 31,d6e5 f6e5 h8h2 e5h2,2110,75,93,4987,crushing master middlegame short,https://lichess.org/7xrSiXWD/black#62,
01jUM,1Q6/5p1k/1P6/3q4/6p1/8/6PK/8 b - - 0 42,f7f5 b8c7 h7g6 b6b7 f5f4 c7c2,2500,108,90,826,advancedPawn crushing endgame long queenEndgame,https://lichess.org/ewrEnd7Y/black#84,
01jUq,r5k1/pp4pp/4b2r/2B2pQ1/8/4PP2/P4KPq/R1R5 b - - 1 28,h2e5 c5d4 h6g6 g5g6 h7g6 d4e5,1615,76,85,125,crushing long middlegame,https://lichess.org/lDb0hdWj/black#56,
01jVT,r2Q1b1N/6pp/p1kn2q1/2pp4/5B2/2P2bP1/PP1N3P/R2K4 w - - 0 23,d2f3 g6d3 d1e1 d3e4,2292,77,91,1636,crushing fork middlegame short,https://lichess.org/vRSwvGdV#45,
01jao,2kr3r/ppp2ppp/2nbp3/6B1/P2P2n1/2N2N1q/1PP1BP2/R2QR1K1 w - - 2 14,e2f1 d6h2 g1h1 g4f2,1361,74,95,16708,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SuiO7G4H#27,Scandinavian_Defense Scandinavian_Defense_Main_Line
01jbl,3rr1k1/pn3pp1/2pq3p/7n/B7/1PQ1BP1P/P1P2P1K/RN3R2 w - - 11 25,h2h1 h5g3 f2g3 d6g3,2266,82,71,62,advantage kingsideAttack middlegame sacrifice short,https://lichess.org/zyyCH6uq#49,
01jhf,2kr2nr/ppp2ppp/3pb3/q3n3/7Q/PBNPB2P/1PP3P1/R4K1R b - - 2 15,e5d3 b3e6 f7e6 c2d3,1619,74,92,2156,advantage intermezzo middlegame short,https://lichess.org/fVJJYXzY/black#30,Italian_Game Italian_Game_Giuoco_Piano
01jwi,4r1k1/pbqB3p/1p3pp1/8/1b1Q4/4PpP1/PB3P1P/5RK1 b - - 0 22,e8f8 d7e6 g8g7 d4b4,1601,74,93,381,advantage master middlegame short,https://lichess.org/C64KSo7n/black#44,
01jyS,r1b2rk1/pp3ppp/5n2/1N1p4/B7/q6P/P4PP1/2RQR1K1 b - - 3 18,a3a2 e1e2 a2e2 d1e2,1899,75,84,62,advantage middlegame short trappedPiece,https://lichess.org/d6ofDb8G/black#36,Sicilian_Defense Sicilian_Defense_Old_Sicilian
01k4A,rnbq1rk1/1pp1bppn/p2pp3/6PQ/2PPP3/2N5/PP1N1PP1/R3KB1R b KQ - 2 10,e7g5 h5h7,541,84,100,291,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/eO5X1eK9/black#20,Indian_Defense Indian_Defense_Anti-Nimzo-Indian
