PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1tQOy,6k1/5p1p/p2p1q1r/8/2P1Q2N/PP4P1/5PKP/8 b - - 2 34,f6g5 h4f5 g5f5 e4f5,1746,73,95,13002,crushing endgame short,https://lichess.org/Wj0Lmuc4/black#68,
1tQQU,8/1p3pk1/p4pbp/P1PB4/1P1Q2P1/5P1P/5K1q/8 w - - 11 38,f2e3 h2g1 e3e2 g1d4,1139,79,70,109,crushing deflection endgame short skewer,https://lichess.org/80dcKAXl#75,
1tQUW,rn1q3r/pp4pp/3k4/3p1R2/3P4/1B6/P1P1Q1PP/6K1 b - - 0 22,h8e8 f5d5 d6c7 e2c4 b8c6 d5d8,1547,72,96,24976,advantage long middlegame pin,https://lichess.org/weifUHEs/black#44,
1tQY3,r5R1/2q2p2/2ppbB1k/pp2r2P/2P1P3/2N5/PP2B3/2K3R1 b - - 1 28,a8g8 g1g8 e5h5 e2h5 h6h5 c3e2,2528,89,87,106,advantage defensiveMove long master middlegame,https://lichess.org/TsCc4tkP/black#56,
1tQaK,rbk5/pp6/2p1N3/8/2P5/4P2P/PPP1K1r1/3R1R2 w - - 0 31,e2e1 b8g3 f1f2 g3f2,1296,80,79,226,advantage attackingF2F7 endgame short,https://lichess.org/xAuI4Loe#61,
1tQcQ,3r2k1/p1p2p2/2pb1n1p/5Rp1/8/1B4B1/PPP1r1PP/3R2K1 b - - 0 21,d6c5 g1f1 e2f2 g3f2 d8d1 f1e2 d1d2 e2d2,1966,83,76,55,crushing defensiveMove middlegame veryLong,https://lichess.org/ilawNBSF/black#42,
1tQf2,1r5r/pkp1Rppp/1p1B1n2/5q2/Q2R4/8/P4P1P/K7 b - - 3 29,h8c8 d4c4 f5a5 a4c6,2240,77,82,73,crushing master middlegame pin short,https://lichess.org/5eGC9IzB/black#58,
1tQvJ,1r3knr/ppp3p1/5q1p/4R3/6b1/2Q5/PP3PPP/RNB3K1 w - - 1 15,c3c7 b8c8 c7c8 g4c8,1632,74,91,1850,advantage middlegame short,https://lichess.org/kQ22xcS7#29,Scotch_Game Scotch_Game_Scotch_Gambit
1tQxT,4r3/p1R1rk2/3Qpn2/3p1qpp/8/1P6/P3BPPP/2R3K1 b - - 3 28,f6e4 c7e7 e8e7 e2h5 f7f6 d6d8,2394,94,89,1061,crushing long middlegame,https://lichess.org/unnw2575/black#56,
1tR9M,r3k1nr/1p3pbp/2p1p1p1/pqNpP3/Nn1P4/3PB3/PP1Q1PPP/1K1R3R b kq - 3 15,b7b6 a4c3 b6c5 c3b5,1762,74,93,1790,advantage middlegame short trappedPiece,https://lichess.org/5Z7CRVpk/black#30,Modern_Defense Modern_Defense_Standard_Line
1tRAc,r3kbnr/pp1b1ppp/1qn1p3/1B1pP3/3N4/2N5/PPP2PPP/R1BQK2R w KQkq - 1 8,a2a4 b6d4 d1d4 c6d4,1919,76,82,131,advantage opening short,https://lichess.org/H2WVfffX#15,French_Defense French_Defense_Advance_Variation
1tRAh,4r1k1/pp3pp1/2p1b3/8/1P2N3/P3RP2/6PP/6K1 b - - 0 30,e6d5 e4f6 g7f6 e3e8,611,84,63,109,advantage discoveredAttack endgame short,https://lichess.org/txYOxnJj/black#60,
1tRAy,1k1r4/1bq1b1pp/4p3/1p1pN3/1P6/1NP1B3/6PP/5Q1K b - - 0 24,c7e5 e3f4 e5f4 f1f4,1368,74,85,320,advantage middlegame pin short,https://lichess.org/FqW8UtJ0/black#48,
1tRB5,4r2k/2p3p1/p2b3p/2p1B3/P4Q2/1b3N1P/5PPK/3r4 b - - 0 36,d1d4 f4h6 h8g8 h6g7,1864,79,79,109,mate mateIn2 middlegame pin short,https://lichess.org/Cm8qpVPG/black#72,
1tRBi,8/7k/p2q2p1/1p1P2p1/2p1Q2p/2P2P2/PP3KP1/8 w - - 4 40,e4e6 d6e6 d5e6 h7g7 f2e3 g7f6 e3d4 f6e6,1694,88,86,41,crushing endgame queenEndgame veryLong,https://lichess.org/PO24CrKd#79,
1tRCD,8/3p1pk1/1QB3pp/3pP3/3P4/qr3N1P/5PPK/8 w - - 0 30,b6c7 a3c1 e5e6 c1c6 c7e5 f7f6,2664,101,92,510,advantage endgame long,https://lichess.org/T6tNTCCf#59,
1tRDA,r4rk1/ppp2pbp/3q1np1/4p1B1/4P3/2NPQ3/PPP3PP/R4RK1 w - - 4 13,g5h6 f6g4 h6g7 g4e3,1133,112,57,13,crushing middlegame short,https://lichess.org/uWAVjAX7#25,Kings_Gambit Kings_Gambit_Other_variations
1tRDr,3r2k1/1R3p1p/4p1p1/1p6/2p3Q1/8/5PPP/2q2NK1 w - - 2 29,g4e4 d8d1 e4e2 d1e1 e2e1 c1e1,2098,76,95,3679,crushing endgame long,https://lichess.org/KlUmG7mz#57,
1tRGg,5rk1/p1r2ppp/1p2N2n/3Bn3/P3PR2/1P6/6PP/5RK1 b - - 1 19,f7e6 f4f8,1777,76,95,209,mate mateIn1 middlegame oneMove,https://lichess.org/0XacpUJF/black#38,
1tRJZ,8/8/3P1P2/6K1/2r1k3/6P1/8/8 b - - 0 43,e4e5 d6d7 c4d4 f6f7 d4d7 f7f8q,1900,75,86,156,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/wF7slUfL/black#86,
1tRPR,3R4/p5qk/7p/3Qnp2/8/1P3B1K/P5P1/2r5 w - - 7 49,h3h2 e5f3 d5f3 g7c7 g2g3 c7d8,1756,80,80,57,crushing endgame fork long,https://lichess.org/uhKqKKMP#97,
1tRSd,r4r1k/2qn1ppB/2bb4/p6R/1p1p4/1N3P2/PPPBQ1PP/R5K1 w - - 1 22,b3d4 d7f6 h5h4 f6h7,1806,76,94,9496,advantage middlegame short,https://lichess.org/7iTi7nhU#43,
1tRSx,r1br2k1/p2q1pp1/1pn1p2p/1B6/3P4/1P3N2/P2Q1PPP/R2R2K1 b - - 3 16,a7a6 f3e5 c6e5 b5d7,1668,75,94,2054,advantage middlegame short,https://lichess.org/kfiOHiSn/black#32,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
1tRT7,2Q5/q4p2/1k2p2p/1B6/Pp6/1Pp5/6P1/3r2NK b - - 7 35,a7c7 a4a5 b6c5 c8c7,2014,75,84,76,crushing deflection endgame short,https://lichess.org/9Ko9qQ94/black#70,
1tRTI,r2qkb1r/pQp1pppp/5B2/8/8/2N4P/PP2KPP1/n4B1R b kq - 0 11,g7f6 b7c6 d8d7 c6a8,948,91,93,985,advantage deflection middlegame short,https://lichess.org/UZYotoIO/black#22,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
1tRX5,2k2b1r/1pp2p2/p5pp/3bP3/1P2N3/P2rNRKP/1B4P1/R7 w - - 6 24,g3f4 g6g5 e4g5 h6g5,1305,74,86,939,advantage middlegame short,https://lichess.org/Wxn8gcSS#47,
1tRdi,3k4/N4ppp/2P1p3/1P1pn3/8/8/5PPP/6K1 w - - 1 30,f2f4 e5c4 b5b6 c4b6,1757,74,88,408,advantage endgame knightEndgame quietMove short,https://lichess.org/4hNAWzb9#59,
1tRjN,5r2/pp1k4/8/3p1nB1/3pr2P/7Q/PP2qPP1/R5KR w - - 3 25,h4h5 e4g4 g1h2 g4g5,2176,76,95,536,advantage master middlegame short,https://lichess.org/JFbA8PoF#49,
1tRlf,4BQ2/2b4p/3p1pp1/3Pp1k1/3qP1PP/2p2K2/5P2/8 b - - 0 48,g5h4 f8h6,1072,90,85,103,endgame master mate mateIn1 oneMove,https://lichess.org/11OMEAAo/black#96,
1tRqI,4k3/8/4P3/4K1B1/1p6/pPn5/P7/8 w - - 1 49,e5d6 c3a2 g5f6 a2c3 d6c5 a3a2 c5b4 a2a1q,2225,76,93,4407,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/4XfBlKZG#97,
1tRv9,r6k/ppp1PBpp/8/n5B1/3b4/7P/P4q2/RN1Q3K b - - 0 23,d4a1 d1d8 a8d8 e7d8q,1199,78,92,463,advancedPawn backRankMate mate mateIn2 middlegame promotion short,https://lichess.org/YOxctRsv/black#46,
1tRwI,5r2/2RR1p2/kp6/4P3/Pb4p1/6P1/5PK1/1r6 b - - 4 36,f7f5 c7a7,737,129,83,60,endgame mate mateIn1 oneMove,https://lichess.org/YuWmkguy/black#72,
1tS4K,r1b1k3/pp2ppbp/n1pp1pr1/7Q/1q1PPP2/2N4P/PPP1N1P1/1R2KB1R w Kq - 1 12,g2g4 g6h6 a2a3 b4b6,1751,74,94,11321,crushing master masterVsMaster middlegame short,https://lichess.org/iwQrzy0c#23,Czech_Defense Czech_Defense_Other_variations
1tSAc,2r3k1/4R1R1/4ppP1/p7/8/5K1P/2pr4/8 b - - 9 47,g8f8 e7f7 f8e8 g7g8,1682,74,88,417,endgame mate mateIn2 rookEndgame short,https://lichess.org/Cdq13SOE/black#94,
1tSPX,5k2/1p6/4p1r1/1P1rQpP1/5P2/2N1K3/3n3P/8 w - - 0 36,c3d5 d2c4 e3e2 c4e5,889,80,96,1377,advantage endgame fork short,https://lichess.org/wKXW0ogX#71,
1tSR9,8/1p6/4kp2/7p/p3K2P/P4P2/1P6/8 w - - 2 41,f3f4 b7b6 f4f5 e6d6 e4d4 b6b5,2591,88,78,149,crushing defensiveMove endgame long master pawnEndgame quietMove zugzwang,https://lichess.org/QBjG5cz6#81,
1tSRd,R2r3k/7p/3p1p2/3Bp1P1/R1P1Pb2/1P6/5PK1/2q5 b - - 0 39,d8a8 a4a8 h8g7 a8g8,914,76,98,1334,endgame mate mateIn2 short,https://lichess.org/at9B7l8h/black#78,
1tSfk,2q4r/prp2ppp/5kN1/4Q3/1n6/8/PPP2PPP/R1B3K1 b - - 3 18,f6g6 e5g5,858,84,92,412,mate mateIn1 middlegame oneMove,https://lichess.org/SGAhwJM3/black#36,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
1tSmt,2k5/p2R4/1p4p1/4r3/2nN4/R1N5/5PPP/5K2 w - - 3 35,a3a7 c4d2 f1g1 e5e1,1069,123,84,51,backRankMate endgame mate mateIn2 short,https://lichess.org/ODHwizwQ#69,
1tSpE,5Q2/7p/4p3/1bB3p1/1K1P2k1/3q2P1/1P6/8 w - - 4 44,f8f6 d3c4 b4a5 b5c6 f6e6 c4e6,2529,85,73,96,crushing endgame long quietMove,https://lichess.org/JPMkyFOf#87,
1tSrV,r4b1r/pp2k1p1/2p1pnQp/2B5/6q1/8/PPP2PPP/R3R1K1 b - - 3 16,e7d7 g6f7 d7c8 c5f8,2017,75,86,877,crushing middlegame short,https://lichess.org/yO4WxoGq/black#32,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
1tSxE,3r2k1/5pp1/p6p/1pB1Q3/4nP2/P2q3P/1P3P2/2KN3R w - - 0 27,c5e3 d8c8 d1c3 e4c3 b2c3 c8c3 e5c3 d3c3,1726,75,82,101,advantage middlegame queensideAttack veryLong,https://lichess.org/TWjb6U0j#53,
1tSxT,r4rk1/p1Bn1p2/1pb3p1/3N2qp/2Bb4/7Q/PPP2PPP/R4RK1 w - - 0 17,c7d6 c6d5 c4d5 g5d5 d6f8 d7f8,2084,76,91,889,advantage long middlegame,https://lichess.org/5Y2NK4wh#33,Owen_Defense Owen_Defense_Other_variations
1tT09,7r/krq1PQb1/p6p/2pPpB2/6P1/8/5P1P/2R3K1 w - - 1 37,e7e8q c7f7 e8f7 b7f7,1554,77,85,68,advantage master middlegame short,https://lichess.org/n0DhUYrv#73,
1tT1D,6k1/5p2/3N2p1/3n3p/8/6P1/1r3PKP/5R2 w - - 2 40,f1d1 d5e3 g2g1 e3d1,896,79,88,215,crushing endgame pin short,https://lichess.org/NlTRlcrH#79,
1tT2k,4r3/2q2kp1/p2p1p2/1p3Pp1/3NnnQ1/P1P2N2/1P4P1/3R2BK w - - 2 37,d4e6 e8h8 f3h2 f4e2,2353,78,82,232,advantage middlegame short,https://lichess.org/559Z3HXF#73,
1tT6V,r1b1k2r/pp1pq2p/5pp1/8/1n6/2N1bN2/PP2QPPP/R3KB1R w KQkq - 0 14,e2e3 b4c2 e1e2 c2e3,1010,75,100,604,advantage fork opening short,https://lichess.org/aidhkA7G#27,Horwitz_Defense Horwitz_Defense_Other_variations
1tTBJ,5rk1/p3b3/1p5p/1P6/PBnPp1p1/1Q2P3/2R2P1q/3RK3 w - - 0 51,b4e7 h2g1 e1e2 g1f2,1627,75,85,266,mate mateIn2 middlegame short,https://lichess.org/5vcPRCAq#101,
1tTD3,2kr3r/pp1qbpp1/2n1p2p/2p1P3/P5n1/2N2N1P/1PPP2P1/R1B1QR1K b - - 0 13,g4e5 f3e5 c6e5 e1e5,814,83,52,98,advantage middlegame short,https://lichess.org/xNe7THJn/black#26,Sicilian_Defense Sicilian_Defense_Closed
1tTEg,6k1/5p2/1R3p1p/5N2/p4P2/7P/5nPK/r7 w - - 0 31,b6f6 a1h1 h2g3 f2e4 g3f3 e4f6,1077,77,90,339,crushing endgame fork long master,https://lichess.org/PF5IG9r5#61,
1tTEz,3r2k1/pp4pp/8/4Q3/8/P3R1P1/1P4qP/4K3 b - - 2 32,g2h2 e5e6 g8h8 e6e8 d8e8 e3e8,1468,89,70,380,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/AOvUKNL5/black#64,
1tTHR,r1b1kb1r/pp3ppp/3q4/2ppn3/6n1/1P2PN2/PBPPB1PP/RN1Q1RK1 w kq - 2 9,h2h3 e5f3 f1f3 d6h2 g1f1 h2h1,980,77,88,295,clearance kingsideAttack long mate mateIn3 opening,https://lichess.org/xlz1X5mi#17,Bird_Opening Bird_Opening_Dutch_Variation
1tTIo,8/8/2P5/1K1k4/p3p3/8/8/8 b - - 0 64,a4a3 c6c7 a3a2 c7c8q a2a1q c8d7 d5e5 d7g7 e5e6 g7a1,1965,74,97,826,endgame master,https://lichess.org/DPwk0kx6/black#128,
1tTKk,8/6R1/5p2/4b3/3p4/5K1k/6p1/8 b - - 3 63,d4d3 g7h7,1460,82,85,192,endgame mate mateIn1 oneMove,https://lichess.org/5NEVhrA6/black#126,
1tTOl,rn2r2k/pp3Bpp/3b4/8/3Pp3/5QPq/PP3P1P/R1B1R1K1 b - - 0 18,e4f3 e1e8 d6f8 e8f8,712,94,82,472,backRankMate hangingPiece mate mateIn2 middlegame short,https://lichess.org/VNKW0d93/black#36,Russian_Game Russian_Game_Classical_Attack
1tTQk,rn1qk2r/pbppb1pp/1p3B2/3pN3/2P1p3/2N5/PP3PPP/R2QKB1R b KQkq - 0 9,g7f6 d1h5 e8f8 h5f7,1102,75,97,3878,mate mateIn2 opening short,https://lichess.org/PR8ST8e3/black#18,Dutch_Defense Dutch_Defense_Classical_Variation
1tTQv,1r1r2k1/1b2qpp1/3b3p/p1P1p3/7P/P4NP1/2QR1PB1/3R2K1 b - - 0 24,d6c5 d2d8 b8d8 d1d8 e7d8 c2c5,1060,75,99,1085,crushing long middlegame,https://lichess.org/NMRTLh8j/black#48,
1tTXE,5r2/1R6/p2p2pk/2qP3p/2P1Q3/4p3/P3RrPP/6K1 w - - 4 35,e4e7 f2f1,697,95,96,603,endgame mate mateIn1 oneMove,https://lichess.org/M5MWF9M7#69,
1tTXT,1q2rr1k/1Q3Rpp/p2p4/1p6/8/2P4P/PP4P1/5R1K b - - 4 30,b8b7 f7f8 e8f8 f1f8,914,83,83,195,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/iH3qKzv4/black#60,
1tTZH,r1bR4/ppp1k2p/8/4p3/2B5/8/PPP4r/2KR4 b - - 3 22,c8g4 d8a8 g4d1 c1d1,1745,89,72,21,advantage endgame short,https://lichess.org/HgyFETvI/black#44,
1tTZo,5rk1/ppp2pp1/1b1pr2p/4PBqb/1P6/2P2P2/P1QN2PP/4RR1K b - - 1 21,e6e5 f5h7 g8h8 f3f4 g5f4 f1f4 e5e1 f4f1,2124,76,83,105,advantage fork middlegame veryLong,https://lichess.org/m79XrDQS/black#42,
1tTbv,5rk1/pp2qrnp/2p3P1/3p3n/2PP3b/PP1B4/1BQ1N3/2K3RR b - - 0 24,f7f1 g1f1 f8f1 h1f1,962,169,43,9,crushing master middlegame short,https://lichess.org/bHNfOata/black#48,
1tTgs,8/8/P5R1/8/4kpp1/8/r4P2/5K2 w - - 4 58,f1g2 g4g3 g2h3 a2f2 a6a7 f2a2 g6b6 a2a7,2107,147,88,46,crushing endgame master rookEndgame veryLong,https://lichess.org/1UaGRy7X#115,
1tTlN,5rk1/pp4pp/2bp4/5p2/3P4/1P1B3Q/PB1q1KPP/4R3 w - - 0 20,f2f1 d2b2 d3c4 d6d5,2462,88,90,522,advantage hangingPiece middlegame short,https://lichess.org/LHxMGegN#39,
1tTmr,2rq1rk1/p5pp/1p2Np2/3bb3/1P1Q4/P3P3/1B2BPPP/2R2RK1 b - - 0 19,e5d4 e6d8 c8c1 b2c1,1887,76,96,3553,crushing master middlegame short,https://lichess.org/COibeupG/black#38,
1tTpw,3r1r1k/p3R3/1pp4B/3p4/3P4/3q4/PPP2P2/2K4R b - - 0 27,d3f3 h6g7 h8g8 h1h8,1769,75,95,12232,doubleCheck endgame fork mate mateIn2 short,https://lichess.org/GEvwUJNH/black#54,
1tU42,r3kb1r/1p2pp1p/p1n3p1/QN6/8/B1P1P3/P4PPP/3RK2R b Kkq - 0 14,c6a5 b5c7,805,77,79,110,mate mateIn1 middlegame oneMove,https://lichess.org/HP02kCNG/black#28,Slav_Defense Slav_Defense_Other_variations
1tU50,B4rk1/5p1p/Q3b1p1/1p2b3/4p2q/4B3/PPP2PP1/3R1RK1 w - - 2 20,g2g3 e5g3 f2g3 h4g3,1451,458,100,1,advantage kingsideAttack middlegame short,https://lichess.org/Q69dk9HI#39,
1tU5I,r2q1rk1/ppp2ppp/2n2b2/5b2/8/1BN2PQ1/PP2N1PP/3R1K1R b - - 2 16,c6d4 e2d4 f6d4 g3f4 c7c5 f4f5,1942,77,77,84,advantage long master middlegame,https://lichess.org/s01L70FL/black#32,Center_Game Center_Game_Berger_Variation
1tU5i,1b1rr2k/1p1qn1pp/p4p2/3N4/1P1P4/P2Qn1PP/5PB1/2R1R1K1 w - - 0 27,d5e7 e3g2 g1g2 e8e7 e1e7 d7e7,1596,74,93,1454,crushing intermezzo long middlegame,https://lichess.org/eyGbPMC6#53,
1tU5j,8/8/1p4k1/3pP1p1/1p1P4/1Pp4P/P1K5/8 b - - 1 44,g6f5 a2a3 b4a3 c2c3,1977,75,91,771,crushing deflection endgame master pawnEndgame short,https://lichess.org/kLrSNhzY/black#88,
1tU6Y,r5k1/1pq3b1/2ppRnQ1/p7/2P5/1P6/PB3PP1/6K1 b - - 0 26,c7f7 e6f6 f7g6 f6g6 g8f7 g6g7,1609,139,16,22,advantage long middlegame pin,https://lichess.org/1wdMJzN7/black#52,
1tU72,r2qr1k1/pp1nb1p1/1np1b1N1/3p1p1Q/3P1P2/P1N1P2R/1P4PP/R1B3K1 b - - 1 17,d7f6 h5h8 g8f7 g6e5,1167,77,92,833,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qxqvkM8F/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
1tU8S,8/p2k1p2/1pp5/P3PPK1/1P6/8/8/8 w - - 15 46,e5e6 f7e6 a5b6 a7b6 f5f6 d7e8,1715,78,92,49,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/MJXaSHPt#91,
1tUAs,7r/1p2bkp1/p7/2P5/1P2Bnp1/P7/5P1r/3RQK2 w - - 4 31,d1d7 h2h1 e4h1 h8h1,919,80,88,140,mate mateIn2 middlegame sacrifice short,https://lichess.org/R2dAJdMv#61,
1tUG7,r2q1rk1/1b5p/p2p1p1b/1p3Q2/3NPp2/1P6/PP3PPP/R3R1K1 b - - 3 19,b7c8 f5d5 g8h8 d5a8,1723,74,92,538,advantage fork middlegame short,https://lichess.org/7HDrk3Rm/black#38,Zukertort_Opening Zukertort_Opening_Pirc_Invitation
1tUH9,3r2k1/5p1p/pQ4p1/4Pq2/P4PR1/2B1PK1r/1P6/6R1 w - - 1 34,g4g3 f5h5 f3f2 h3h2,1448,500,100,4,equality middlegame short,https://lichess.org/c6rOkQlV#67,
1tUSd,r1r3k1/1p1nq1pp/4p3/pPPp4/3Q1B2/4PP2/6PP/2R1K2R w K - 5 22,f4d6 e7d6 c5d6 c8c1 e1e2 c1h1,1667,75,68,257,crushing exposedKing long middlegame skewer,https://lichess.org/uaNEjma6#43,
1tUTV,8/pR6/1p4kp/2pP2p1/2P5/1P3pK1/PB1q3P/4R3 w - - 1 35,b7g7 g6h5 g3f3 d2e1,1432,76,90,1479,advantage endgame short,https://lichess.org/pu8UZJVj#69,
1tUUU,1r1r3k/pB2Qp2/4p2p/6p1/P7/3P2NP/6PK/4q3 b - - 1 31,d8f8 e7f6 h8g8 g3h5,1413,96,82,43,crushing defensiveMove endgame short,https://lichess.org/UqnZwgZo/black#62,
1tUe2,8/5Rpk/8/5N2/P3p3/1P4b1/3r4/5K2 b - - 1 49,d2f2 f1g1 h7g6 f7g7,1643,75,97,3348,advantage endgame short,https://lichess.org/LNOTgfY3/black#98,
1tUh2,6rk/p1pp4/1p2p3/1P2P1r1/3Qn3/2P1P2q/P1R3PB/5RK1 w - - 6 30,h2f4 g5g2 c2g2 g8g2,1546,302,33,4,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/5W9Q1Zlk#59,
1tUju,5k1Q/1r5p/pP4p1/Pq3pP1/4p3/4P1P1/5KP1/8 b - - 1 48,f8e7 h8g7 e7d6 g7b7 b5b2 f2g1,2381,81,87,234,crushing defensiveMove endgame long skewer,https://lichess.org/oXwVOK4U/black#96,
1tUrJ,3rr1k1/2q2pB1/2b2nn1/1p2p3/1P2p3/2P2NNP/2B3PK/2Q1R3 b - - 0 26,g8g7 g3f5 g7g8 c1h6,1572,76,78,75,crushing middlegame short,https://lichess.org/hofKWTKw/black#52,
1tV4i,8/pp3k1N/5P2/8/5R2/2P3bP/Pr4P1/7K w - - 2 33,f4g4 b2b1,500,90,48,103,endgame mate mateIn1 oneMove,https://lichess.org/RDw5qJgv#65,
1tV4q,1Q6/1B2rppk/7p/p3Bbq1/8/PP2P3/3n1PPP/5RK1 w - - 1 23,f1d1 e7b7 b8b7 f5e4 b7e4 d2e4,1969,127,83,16,advantage long middlegame sacrifice,https://lichess.org/y23lER05#45,
1tV76,r1b1k2r/1pqp1pp1/p3p3/2b3Bp/3nP1n1/1BN2N1P/PPP2PP1/R2Q1RK1 w kq - 4 12,h3g4 h5g4 f3h4 d4f3 d1f3 g4f3,2461,78,90,405,crushing kingsideAttack long opening,https://lichess.org/KfVAwOBa#23,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
1tV7V,r1bqkb1r/pppn1ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq - 4 6,c3d5 f6d5 g5d8 f8b4,1808,75,87,1874,advantage opening sacrifice short,https://lichess.org/nFQ2slZO#11,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
1tVCZ,2r2r1k/p3nBp1/7p/1pn1p1N1/1B4bP/8/PPP3P1/2KR3R w - - 4 21,d1f1 c5d3 c1b1 d3b4,1008,77,92,680,advantage master middlegame pin queensideAttack short,https://lichess.org/91VOuP92#41,
1tVFO,1r1r3k/p1q1pQbp/b1pp2p1/6Bn/4P3/1BN5/PPP2PPP/3RR1K1 w - - 1 16,g5e7 d8d7 e7d6 d7f7,1555,339,100,7,equality middlegame short,https://lichess.org/bwXUiXj6#31,
1tVJn,5r1k/1b3prp/p2p4/1pq1pR2/2n1P3/P1N4Q/BPP3PP/5R1K b - - 5 25,c4e3 f5f7 g7f7 f1f7 f8f7 a2f7,1626,91,42,20,advantage long master middlegame,https://lichess.org/609IjuzJ/black#50,
1tVKF,2kr3r/1ppnnppb/p1q1p2p/2Np4/1Q1P2P1/P3PP1P/1PP5/2KR1BNR w - - 5 17,c5d7 c6c2,886,78,83,126,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/TZS6bApx#33,Queens_Pawn_Game Queens_Pawn_Game_Mason_Variation
1tVTK,6k1/1p1q1p1p/2pP2p1/p4PQ1/P3r1P1/8/1PP4P/3R2K1 w - - 0 29,f5g6 e4g4 g1h1 g4g5,1154,77,87,1339,crushing endgame fork short,https://lichess.org/r2hm5XU0#57,
1tVV7,r2q1rk1/1p3pp1/1n2p2p/p3N3/2pPP3/1bP3P1/1Q3P1P/1R2KB1R w K - 2 21,f1c4 b6c4 b2b3 c4e5,1751,75,80,78,crushing middlegame short,https://lichess.org/Nqu3YHfD#41,
1tVYE,r1b1kb1r/pp2pppp/3p1n2/3q2N1/8/2P5/PP1B1PPP/R2QKB1R b KQkq - 1 10,f6e4 d1a4 c8d7 a4e4 d5e4 g5e4,1559,78,75,52,crushing long opening,https://lichess.org/q0icB2Bt/black#20,Pirc_Defense Pirc_Defense_Other_variations
1tVat,8/8/8/p1k1KP1p/7P/8/8/8 b - - 0 53,a5a4 f5f6 a4a3 f6f7 a3a2 f7f8q,495,89,77,194,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/6kfvgRH5/black#106,
1tVfu,4r3/1r3k1p/4RBp1/2Qn1p2/5q2/p2P3P/P5P1/4R2K b - - 0 33,d5f6 e6e8 f6e8 c5d5 f7f8 d5b7,2310,76,96,1285,advantage fork long middlegame,https://lichess.org/PuITJGXf/black#66,
1tVio,rnbqr1k1/ppp2ppp/8/3n4/1b1P4/2N2N2/PP2BPPP/R1BQK2R w KQ - 0 9,e1g1 b4c3,1708,79,87,311,advantage oneMove opening,https://lichess.org/PomD6zFZ#17,French_Defense French_Defense_Exchange_Variation
1tVl1,5r1k/1pp4p/1pbpr3/4nqp1/3Q2B1/6B1/PP3PPP/R3R1K1 b - - 3 25,f5g4 g3e5 d6e5 d4g4,1622,78,94,24583,crushing intermezzo kingsideAttack master middlegame short,https://lichess.org/pBcoXd8g/black#50,
1tVrC,2b2rk1/4rp1p/p2b2pP/1p1P4/2p1N1P1/P7/1PP5/3BRRK1 b - - 4 31,d6b8 e4f6 g8h8 e1e7,832,85,93,1596,crushing discoveredAttack kingsideAttack master middlegame short,https://lichess.org/RAArdRam/black#62,
1tVuX,5k2/1p6/pbb1p3/4Np2/1P1p4/P6P/1N3PP1/6K1 b - - 1 33,c6d5 e5d7 f8e7 d7b6,739,87,76,188,crushing endgame fork short,https://lichess.org/mXpRHDlD/black#66,
1tVw0,5rk1/pp3pp1/2p1p1R1/4P2p/7P/2PrR1Q1/P1q3PK/8 b - - 0 25,d3e3 g6g7 g8h8 g3g5 e3h3 h2h3,1816,74,95,9553,advantage endgame long,https://lichess.org/lxT3qRWs/black#50,
1tVw4,1r6/p1r1kppp/b3pn2/p1p1N3/2P2PP1/PP1RP3/4BK1P/R7 b - - 2 22,f6d7 d3d7 c7d7 e5c6 e7e8 c6b8,1594,76,92,1662,crushing fork long middlegame sacrifice,https://lichess.org/liMvSkE2/black#44,
1tVzJ,4rn2/pQ4pk/2p3qp/4B3/4R3/8/PPPr1PPP/4R1K1 w - - 1 33,e5g7 e8e4 g7d4 h7g8,1668,75,94,2215,advantage defensiveMove middlegame short,https://lichess.org/ZunRFcxI#65,
1tW66,8/pN3qk1/2pb4/3p2pp/3P2n1/2Q3P1/PP1N1rP1/2R3K1 w - - 1 30,b7d6 f2g2 g1g2 f7f2 g2h3 f2h2,1518,73,96,30477,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/jbGf0uaq#59,
1tWD5,5rk1/2p5/2P5/1Q1p1q1p/7N/2P1b3/PP4PP/5RK1 w - - 4 31,g1h1 f5f1 b5f1 f8f1,607,92,76,217,backRankMate endgame mate mateIn2 short,https://lichess.org/0UrVjW0i#61,
